assertion_envelope_id,target_type,target_id,target_item,lexeme_id,sense_id,source_record_id,asserted_curriculum_status,asserted_level,source_ids,source_urls,assertion_basis,source_resolution,source_level_relation,provenance_debt,scope_key,a2_boundary_scope_key,expected_receptive,expected_productive,formulaic_expectation,mode_class,mode_authority,mode_rationale,regional_scope,curriculum_version,publication_status,notes,source_assertion_id,record_type,evidence_role,source_id_single,source_url_single,historical_phase,historical_source_surface,derived_from_lexeme_id,derived_from_sense_id,derived_from_anchor,source_precision,final_publication_status
SA-STAGING-A1-000004,MWU_SOURCE_UNIT,12B1-MWU-0004,código postal,LEX-A1-000142,SENSE-A1-000144,12B1-MWU-0004,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,código postal,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000004,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000005,MWU_SOURCE_UNIT,12B1-MWU-0005,estado civil,LEX-A1-000231,SENSE-A1-000235,12B1-MWU-0005,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,estado civil,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000005,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000006,MWU_SOURCE_UNIT,12B1-MWU-0006,fecha de nacimiento,LEX-A1-000251,SENSE-A1-000255,12B1-MWU-0006,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,fecha de nacimiento,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000006,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000007,MWU_SOURCE_UNIT,12B1-MWU-0007,lugar de nacimiento,LEX-A1-000339,SENSE-A1-000345,12B1-MWU-0007,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,lugar de nacimiento,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000007,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000008,MWU_SOURCE_UNIT,12B1-MWU-0008,número de teléfono,,,12B1-MWU-0008,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,número de teléfono,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000008,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000009,MWU_SOURCE_UNIT,12B1-MWU-0009,tarjeta de crédito,LEX-A1-000537,SENSE-A1-000546,12B1-MWU-0009,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,tarjeta de crédito,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000009,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000010,MWU_SOURCE_UNIT,12B1-MWU-0010,agua con gas,LEX-A1-000018,SENSE-A1-000018,12B1-MWU-0010,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,agua con gas,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000010,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000011,MWU_SOURCE_UNIT,12B1-MWU-0011,agua mineral,LEX-A1-000019,SENSE-A1-000019,12B1-MWU-0011,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,agua mineral,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000011,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000012,MWU_SOURCE_UNIT,12B1-MWU-0012,agua sin gas,LEX-A1-000020,SENSE-A1-000020,12B1-MWU-0012,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,agua sin gas,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000012,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000013,MWU_SOURCE_UNIT,12B1-MWU-0013,café con leche,LEX-A1-000086,SENSE-A1-000088,12B1-MWU-0013,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,café con leche,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000013,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000014,MWU_SOURCE_UNIT,12B1-MWU-0014,café cortado,LEX-A1-000087,SENSE-A1-000089,12B1-MWU-0014,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,café cortado,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000014,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000015,MWU_SOURCE_UNIT,12B1-MWU-0015,café solo,LEX-A1-000088,SENSE-A1-000090,12B1-MWU-0015,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,café solo,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000015,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000016,MWU_SOURCE_UNIT,12B1-MWU-0016,primer plato,LEX-A1-000463,SENSE-A1-000472,12B1-MWU-0016,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,primer plato,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000016,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000017,MWU_SOURCE_UNIT,12B1-MWU-0017,segundo plato,LEX-A1-000505,SENSE-A1-000514,12B1-MWU-0017,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,segundo plato,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000017,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000018,MWU_SOURCE_UNIT,12B1-MWU-0018,vino blanco,LEX-A1-000587,SENSE-A1-000596,12B1-MWU-0018,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,vino blanco,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000018,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000019,MWU_SOURCE_UNIT,12B1-MWU-0019,vino tinto,LEX-A1-000588,SENSE-A1-000597,12B1-MWU-0019,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,vino tinto,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000019,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000020,MWU_SOURCE_UNIT,12B1-MWU-0020,clase de español,,,12B1-MWU-0020,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,clase de español,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000020,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000021,MWU_SOURCE_UNIT,12B1-MWU-0021,clase de historia,,,12B1-MWU-0021,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,clase de historia,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000021,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000022,MWU_SOURCE_UNIT,12B1-MWU-0022,clase de matemáticas,,,12B1-MWU-0022,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,clase de matemáticas,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000022,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000023,MWU_SOURCE_UNIT,12B1-MWU-0023,en grupos,,,12B1-MWU-0023,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,CLASSROOM_GROUPING_PP,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000023,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000024,MWU_SOURCE_UNIT,12B1-MWU-0024,en parejas,,,12B1-MWU-0024,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,CLASSROOM_GROUPING_PP,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,AS_OBJECT_CLASS_REQUIRES,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000024,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000025,MWU_SOURCE_UNIT,12B1-MWU-0025,hacer los deberes,,,12B1-MWU-0025,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,hacer los deberes,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000025,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
SA-STAGING-A1-000026,MWU_SOURCE_UNIT,12B1-MWU-0026,hacer un ejercicio,,,12B1-MWU-0026,A1_CORE_NORMATIVE,A1,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,DIRECT_PCIC_PHASE6_MWU_LAYER,GRANULAR_SOURCE_RESOLVED,DIRECT_A1,NONE,hacer un ejercicio,,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NO_DEFAULT,MWU_CONTEXTUAL_PRODUCTIVE_POLICY,SPANISHSTORIES_CONSERVATIVE_MODE_POLICY,A1 unit must be understood; productive use is activated by function/task/module context.,,1.40,STAGING_ASSERTION_ENVELOPE_NOT_FINAL_SOURCEASSERTION_ID,Source-unit assertion is kept even when the MWU is not a Lexeme.,SA-A1-000026,SOURCE_ASSERTION,LEVEL_ASSERTION,PCIC-09,https://cvc.cervantes.es/ensenanza/biblioteca_ele/plan_curricular/niveles/09_nociones_especificas_inventario_a1-a2.htm,,,,,,SOURCE_FAMILY_AND_INTERNAL_ITEM_PROVENANCE,PUBLISHED_V1.40
