edge_id,target_type,target_id,introduction_story,return_stage,return_story,relation_scope,evidence_demand,expected_receptive,expected_productive,mastery_claim,notes
REC-A1-000001,SENSE,SENSE-A1-000015,A1-M01-I05-S1,FIRST_RETURN,A1-M01-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001759,MWU_SOURCE_UNIT,12B1-MWU-0012,A1-M05-I05-S1,FIRST_RETURN,A1-M05-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001760,MWU_SOURCE_UNIT,12B1-MWU-0012,A1-M05-I05-S1,SECOND_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001761,MWU_SOURCE_UNIT,12B1-MWU-0012,A1-M05-I05-S1,THIRD_RETURN,A1-M07-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001762,MWU_SOURCE_UNIT,12B1-MWU-0013,A1-M05-I05-S1,FIRST_RETURN,A1-M05-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001763,MWU_SOURCE_UNIT,12B1-MWU-0013,A1-M05-I05-S1,SECOND_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001764,MWU_SOURCE_UNIT,12B1-MWU-0013,A1-M05-I05-S1,THIRD_RETURN,A1-M07-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001765,MWU_SOURCE_UNIT,12B1-MWU-0014,A1-M05-I05-S1,FIRST_RETURN,A1-M05-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001766,MWU_SOURCE_UNIT,12B1-MWU-0014,A1-M05-I05-S1,SECOND_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001767,MWU_SOURCE_UNIT,12B1-MWU-0014,A1-M05-I05-S1,THIRD_RETURN,A1-M07-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001768,MWU_SOURCE_UNIT,12B1-MWU-0015,A1-M05-I05-S1,FIRST_RETURN,A1-M05-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001769,MWU_SOURCE_UNIT,12B1-MWU-0015,A1-M05-I05-S1,SECOND_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001770,MWU_SOURCE_UNIT,12B1-MWU-0015,A1-M05-I05-S1,THIRD_RETURN,A1-M07-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001771,MWU_SOURCE_UNIT,12B1-MWU-0018,A1-M05-I05-S1,FIRST_RETURN,A1-M05-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001772,MWU_SOURCE_UNIT,12B1-MWU-0018,A1-M05-I05-S1,SECOND_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001773,MWU_SOURCE_UNIT,12B1-MWU-0018,A1-M05-I05-S1,THIRD_RETURN,A1-M07-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001774,MWU_SOURCE_UNIT,12B1-MWU-0019,A1-M05-I05-S1,FIRST_RETURN,A1-M05-I05-S2,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001775,MWU_SOURCE_UNIT,12B1-MWU-0019,A1-M05-I05-S1,SECOND_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001776,MWU_SOURCE_UNIT,12B1-MWU-0019,A1-M05-I05-S1,THIRD_RETURN,A1-M07-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001777,SENSE,SENSE-A1-000065,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001778,SENSE,SENSE-A1-000065,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001779,SENSE,SENSE-A1-000065,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001780,SENSE,SENSE-A1-000087,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001781,SENSE,SENSE-A1-000087,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001782,SENSE,SENSE-A1-000087,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001783,SENSE,SENSE-A1-000098,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001784,SENSE,SENSE-A1-000098,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001785,SENSE,SENSE-A1-000098,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001786,SENSE,SENSE-A1-000121,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001787,SENSE,SENSE-A1-000121,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001788,SENSE,SENSE-A1-000121,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001789,SENSE,SENSE-A1-000149,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001790,SENSE,SENSE-A1-000149,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001791,SENSE,SENSE-A1-000149,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001792,SENSE,SENSE-A1-000186,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001793,SENSE,SENSE-A1-000186,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001794,SENSE,SENSE-A1-000186,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001795,SENSE,SENSE-A1-000365,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001796,SENSE,SENSE-A1-000365,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001797,SENSE,SENSE-A1-000365,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001798,SENSE,SENSE-A1-000368,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001799,SENSE,SENSE-A1-000368,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001800,SENSE,SENSE-A1-000368,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001801,SENSE,SENSE-A1-000370,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001802,SENSE,SENSE-A1-000370,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001803,SENSE,SENSE-A1-000370,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001804,SENSE,SENSE-A1-000371,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,TARGET_PROFILE_ONLY,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001805,SENSE,SENSE-A1-000371,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,TARGET_PROFILE_ONLY,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001806,SENSE,SENSE-A1-000371,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,TARGET_PROFILE_ONLY,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001807,SENSE,SENSE-A1-000464,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001808,SENSE,SENSE-A1-000464,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001809,SENSE,SENSE-A1-000464,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001810,SENSE,SENSE-A1-000472,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001811,SENSE,SENSE-A1-000472,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001812,SENSE,SENSE-A1-000472,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001813,SENSE,SENSE-A1-000498,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001814,SENSE,SENSE-A1-000498,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001815,SENSE,SENSE-A1-000498,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001816,SENSE,SENSE-A1-000514,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001817,SENSE,SENSE-A1-000514,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001818,SENSE,SENSE-A1-000514,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001819,SENSE,SENSE-A1-000537,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001820,SENSE,SENSE-A1-000537,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001821,SENSE,SENSE-A1-000537,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001822,SENSE,SENSE-A1-000566,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001823,SENSE,SENSE-A1-000566,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001824,SENSE,SENSE-A1-000566,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001825,SENSE,SENSE-A1-000595,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001826,SENSE,SENSE-A1-000595,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001827,SENSE,SENSE-A1-000595,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001828,MWU_SOURCE_UNIT,12B1-MWU-0016,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001829,MWU_SOURCE_UNIT,12B1-MWU-0016,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001830,MWU_SOURCE_UNIT,12B1-MWU-0016,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001831,MWU_SOURCE_UNIT,12B1-MWU-0017,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001832,MWU_SOURCE_UNIT,12B1-MWU-0017,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001833,MWU_SOURCE_UNIT,12B1-MWU-0017,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001834,MWU_SOURCE_UNIT,12B1-MWU-0044,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001835,MWU_SOURCE_UNIT,12B1-MWU-0044,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001836,MWU_SOURCE_UNIT,12B1-MWU-0044,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001837,MWU_SOURCE_UNIT,12B1-MWU-0045,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001838,MWU_SOURCE_UNIT,12B1-MWU-0045,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001839,MWU_SOURCE_UNIT,12B1-MWU-0045,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001840,MWU_SOURCE_UNIT,12B1-MWU-0048,A1-M05-I05-S2,FIRST_RETURN,A1-M05-I05-S3,SAME_ISLAND,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001841,MWU_SOURCE_UNIT,12B1-MWU-0048,A1-M05-I05-S2,SECOND_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001842,MWU_SOURCE_UNIT,12B1-MWU-0048,A1-M05-I05-S2,THIRD_RETURN,A1-M06-I05-S3,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001843,SENSE,SENSE-A1-000066,A1-M05-I05-S3,FIRST_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001844,SENSE,SENSE-A1-000066,A1-M05-I05-S3,SECOND_RETURN,A1-M06-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001845,SENSE,SENSE-A1-000066,A1-M05-I05-S3,THIRD_RETURN,A1-M07-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001846,SENSE,SENSE-A1-000099,A1-M05-I05-S3,FIRST_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001847,SENSE,SENSE-A1-000099,A1-M05-I05-S3,SECOND_RETURN,A1-M06-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001848,SENSE,SENSE-A1-000099,A1-M05-I05-S3,THIRD_RETURN,A1-M07-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001849,SENSE,SENSE-A1-000112,A1-M05-I05-S3,FIRST_RETURN,A1-M06-I05-S1,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
REC-A1-001850,SENSE,SENSE-A1-000112,A1-M05-I05-S3,SECOND_RETURN,A1-M06-I05-S2,CROSS_MODULE,PRESERVE_TARGET_MODE_POLICY,REQUIRED,CONTEXTUAL_OR_FUNCTION_BOUND,NONE,Return scheduling requirement; exposure is not mastery.
