record_id,surface_form,pos_provisional,a1_inclusion_status,source_layer,cognate_status,english_anchor,orthographic_similarity,orthographic_transparency,phonological_transparency_estimate,phonological_method,semantic_overlap,false_friend_risk,scaffold_recommended,changes_a1_membership,review_status,method_sources,notes,curriculum_version
COG-A1-358,momento,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,moment,0.857,HIGH,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-359,montaña,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PEDAGOGICAL_COGNATE_PARTIAL,mountain,0.625,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,LOW,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,"Useful cross-language similarity, but not fully transparent or not identical in everyday distribution.",1.17
COG-A1-360,monumento,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,monument,0.889,HIGH,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-361,moreno,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-362,mucho,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-363,muchos,QUANT,A1_CORE_NORMATIVE,7B_SURFACE_CORRECTION,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-364,mujer,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-365,museo,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,museum,0.667,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-366,musulmán,ADJ_NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,Muslim,0.5,LOW,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-367,muy,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-368,más,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-369,médico,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PEDAGOGICAL_COGNATE_PARTIAL,medic,0.833,HIGH,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,MEDIUM,CONDITIONAL,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Similarity is real but sense/register/distribution differs enough to require explicit teaching.,1.17
COG-A1-370,móvil,ADJ_NOUN|NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,SENSE_DEPENDENT_COGNATE,mobile,0.667,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,MEDIUM,CONDITIONAL,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Similarity is real but sense/register/distribution differs enough to require explicit teaching.,1.17
COG-A1-371,música,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,music,0.833,HIGH,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-372,nacionalidad,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,nationality,0.667,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-373,nadar,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-374,naranja,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-375,nariz,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-376,negro,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,Negro,1.0,VERY_HIGH,FORM_SIMILARITY_ONLY,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,DIVERGENT,HIGH,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Exact/near form overlap is sociolinguistically hazardous: English historical usage does not equal Spanish negro = black. Never use as a cognate scaffold.,1.17
COG-A1-377,nevar,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-378,ni,CONJ_CONNECTOR,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-379,nieto,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-380,niña,NOUN,A1_CORE_NORMATIVE,7B_SURFACE_CORRECTION,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-381,niño,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-382,no,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-383,noche,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-384,nombre,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,number,0.5,LOW,FORM_SIMILARITY_ONLY,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,DIVERGENT,MEDIUM,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,"Moderate form resemblance; Spanish nombre means name, not English number.",1.17
COG-A1-385,normalmente,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-386,norte,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,north,0.8,HIGH,MEDIUM_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-387,nosotras,PRONOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-388,nosotros,PRONOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-389,novena,ORDINAL,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-390,noveno,ORDINAL,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-391,novio,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-392,nuestra,POSSESSIVE_DET,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-393,nuestras,POSSESSIVE_DET,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-394,nuestro,POSSESSIVE_DET,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-395,nuestros,POSSESSIVE_DET,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-396,nuevo,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-397,nunca,ADV_QUANT,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-398,número,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,number,0.667,MEDIUM,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-399,o,CONJ_CONNECTOR,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-400,octava,ORDINAL,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-401,octavo,ORDINAL,A1_CORE_NORMATIVE,PCIC_BASE_A1,FALSE_FRIEND_OR_DECEPTIVE_OVERLAP,octave,0.833,HIGH,FORM_SIMILARITY_ONLY,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,DIVERGENT,MEDIUM,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,Deceptive form overlap with an English item whose everyday meaning does not match the relevant A1 Spanish sense.,1.17
COG-A1-402,oeste,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-403,oficina,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,TRUE_COGNATE,office,0.429,LOW,LOW_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-404,ojo,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-405,okay,DISCOURSE_MARKER,A1_REGIONAL_RECEPTIVE,7C_REGIONAL_VARIATION,TRUE_COGNATE,okay,1.0,VERY_HIGH,HIGH_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,FULL,NONE,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,,1.17
COG-A1-406,ordenador,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-407,oscuro,ADJ,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-408,otoño,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-409,padre,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,INTERNATIONALISM_OR_BORROWING,padre,1.0,VERY_HIGH,HIGH_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,LOW,CONDITIONAL,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,"Cross-language similarity may be usable, but pedagogical value depends on English familiarity and the relevant sense.",1.17
COG-A1-410,padres,NOUN,A1_CORE_NORMATIVE,7B_SURFACE_CORRECTION,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
COG-A1-411,paella,NOUN,A1_CORE_NORMATIVE,PCIC_BASE_A1,PEDAGOGICAL_COGNATE_PARTIAL,paella,1.0,VERY_HIGH,HIGH_PROVISIONAL,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,PARTIAL,LOW,YES,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,"Useful cross-language similarity, but not fully transparent or not identical in everyday distribution.",1.17
COG-A1-412,pagar,VERB,A1_CORE_NORMATIVE,PCIC_BASE_A1,NO_OBVIOUS_PEDAGOGICAL_COGNATE_FIRST_PASS,,,NOT_ASSESSED,NOT_ASSESSED,EDITORIAL_QUALITATIVE_PROXY_NOT_IPA,NOT_ASSESSED,NONE_IDENTIFIED,NO,NO,FIRST_PASS_EDITORIAL_REVIEWED,CORP-08;SCI-23;SCI-24;SCI-25;SCI-26,No sufficiently transparent English form-meaning bridge identified in the first-pass editorial screen; this is not an etymological claim.,1.17
