record_id,record_type,pcic_major_section,pcic_major_title,pcic_subsection,category,subsection_title,normalized_family,source_item_ordinal,source_item_count_in_subsection,source_grading,a1_status,a1_evidence_gate,pedagogical_action,production_requirement,assessment_status,geographic_scope,cross_phase_link,notes,source_url,curriculum_version
IC-A1-171,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.3,HABILIDAD,Evaluación y control,MEDIATION_EVALUATION_CONTROL,5,9,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-172,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.3,HABILIDAD,Evaluación y control,MEDIATION_EVALUATION_CONTROL,6,9,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-173,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.3,HABILIDAD,Evaluación y control,MEDIATION_EVALUATION_CONTROL,7,9,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-174,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.3,HABILIDAD,Evaluación y control,MEDIATION_EVALUATION_CONTROL,8,9,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-175,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.3,HABILIDAD,Evaluación y control,MEDIATION_EVALUATION_CONTROL,9,9,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-176,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.1.4,HABILIDAD,Reparación y ajustes,MEDIATION_REPAIR_ADJUSTMENT,1,1,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-177,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.2.1,ACTITUD,Empatía,EMPATHY,1,1,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-178,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.2.2,ACTITUD,"Curiosidad, apertura",CURIOSITY_OPENNESS,1,1,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-179,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.2.3,ACTITUD,Disposición favorable y flexible,FAVORABLE_FLEXIBLE_DISPOSITION,1,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-180,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.2.3,ACTITUD,Disposición favorable y flexible,FAVORABLE_FLEXIBLE_DISPOSITION,2,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-181,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.2.3,ACTITUD,Disposición favorable y flexible,FAVORABLE_FLEXIBLE_DISPOSITION,3,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-182,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.2.3,ACTITUD,Disposición favorable y flexible,FAVORABLE_FLEXIBLE_DISPOSITION,4,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-183,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.2.3,ACTITUD,Disposición favorable y flexible,FAVORABLE_FLEXIBLE_DISPOSITION,5,5,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-184,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.2.4,ACTITUD,"Distanciamiento, relativización",DISTANCING_RELATIVIZATION,1,1,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-185,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.2.5,ACTITUD,Tolerancia a la ambigüedad,AMBIGUITY_TOLERANCE,1,1,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-186,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.2.6,ACTITUD,Regulación de los factores afectivos,AFFECTIVE_REGULATION,1,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-187,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.2.6,ACTITUD,Regulación de los factores afectivos,AFFECTIVE_REGULATION,2,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-188,PCIC12_INTERCULTURAL_SPECIFICATION_UNGRADED,4,Mediación cultural,4.2.6,ACTITUD,Regulación de los factores afectivos,AFFECTIVE_REGULATION,3,3,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_INTERCULTURAL_POOL,AVAILABLE_FOR_CONTEXTUAL_CURRICULUM_SELECTION,TASK_DEPENDENT_NOT_LEVEL_DEFINED,DO_NOT_TREAT_AS_LANGUAGE_LEVEL_PASS_FAIL,INTERCULTURAL; PARTICULARLY_SPAIN_AND_HISPANIC_COUNTRIES,PHASE10_CULTURAL_KNOWLEDGE; PHASE8_PRAGMATICS_WHEN_APPLICABLE,Item-level source position preserved without copying the full protected source formulation. Content family is normalized at subsection level; exact source item must be consulted at the recorded locator.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-189,PCIC12_SECTION_SUMMARY,1,Configuración de una identidad cultural plural,,SUMMARY,,SECTION_COUNT,,65,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_COUNT_ONLY,CURRICULUM_POOL_SUMMARY,NOT_APPLICABLE,NOT_APPLICABLE,INTERCULTURAL,,Exact count of procedural specifications in this major section.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-190,PCIC12_SECTION_SUMMARY,2,Asimilación de los saberes culturales,,SUMMARY,,SECTION_COUNT,,34,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_COUNT_ONLY,CURRICULUM_POOL_SUMMARY,NOT_APPLICABLE,NOT_APPLICABLE,INTERCULTURAL,,Exact count of procedural specifications in this major section.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-191,PCIC12_SECTION_SUMMARY,3,Interacción cultural,,SUMMARY,,SECTION_COUNT,,48,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_COUNT_ONLY,CURRICULUM_POOL_SUMMARY,NOT_APPLICABLE,NOT_APPLICABLE,INTERCULTURAL,,Exact count of procedural specifications in this major section.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-192,PCIC12_SECTION_SUMMARY,4,Mediación cultural,,SUMMARY,,SECTION_COUNT,,41,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_COUNT_ONLY,CURRICULUM_POOL_SUMMARY,NOT_APPLICABLE,NOT_APPLICABLE,INTERCULTURAL,,Exact count of procedural specifications in this major section.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-193,CEFR_A1_OPERATIONAL_CROSSWALK,3/4,Interacción / mediación cultural,,A1_CROSSWALK,,SHOW_WELCOME_AND_INTEREST_SIMPLE_WORDS,,,CEFR_A1_VALIDATED_DESCRIPTOR,A1_OPERATIONAL_MINIMUM_CONFIRMED,CEFR_A1_FACILITATING_PLURICULTURAL_SPACE,REQUIRED_OR_AVAILABLE_AT_A1_WITH_SIMPLE_LANGUAGE,SIMPLE_WORDS_SIGNS_NONVERBAL,CAN_BE_OBSERVED_IN_SIMPLE_SUPPORTED_TASKS,PLURICULTURAL_GENERAL,PHASE8_SOCIAL_INTERACTION; PHASE10_SOCIOCULTURAL_MINIMUM,Show welcome/interest using a very limited verbal repertoire.,https://rm.coe.int/cefrcompanion-volume-with-new-descriptors-2018/1680787989,1.26
IC-A1-194,CEFR_A1_OPERATIONAL_CROSSWALK,3/4,Interacción / mediación cultural,,A1_CROSSWALK,,SHOW_INTEREST_NONVERBALLY,,,CEFR_A1_VALIDATED_DESCRIPTOR,A1_OPERATIONAL_MINIMUM_CONFIRMED,CEFR_A1_FACILITATING_PLURICULTURAL_SPACE,REQUIRED_OR_AVAILABLE_AT_A1_WITH_SIMPLE_LANGUAGE,SIMPLE_WORDS_SIGNS_NONVERBAL,CAN_BE_OBSERVED_IN_SIMPLE_SUPPORTED_TASKS,PLURICULTURAL_GENERAL,PHASE8_SOCIAL_INTERACTION; PHASE10_SOCIOCULTURAL_MINIMUM,Use simple non-verbal signals to show interest/welcome.,https://rm.coe.int/cefrcompanion-volume-with-new-descriptors-2018/1680787989,1.26
IC-A1-195,CEFR_A1_OPERATIONAL_CROSSWALK,3/4,Interacción / mediación cultural,,A1_CROSSWALK,,INVITE_OTHERS_TO_CONTRIBUTE,,,CEFR_A1_VALIDATED_DESCRIPTOR,A1_OPERATIONAL_MINIMUM_CONFIRMED,CEFR_A1_FACILITATING_PLURICULTURAL_SPACE,REQUIRED_OR_AVAILABLE_AT_A1_WITH_SIMPLE_LANGUAGE,SIMPLE_WORDS_SIGNS_NONVERBAL,CAN_BE_OBSERVED_IN_SIMPLE_SUPPORTED_TASKS,PLURICULTURAL_GENERAL,PHASE8_SOCIAL_INTERACTION; PHASE10_SOCIOCULTURAL_MINIMUM,Invite another participant to speak/contribute with simple means.,https://rm.coe.int/cefrcompanion-volume-with-new-descriptors-2018/1680787989,1.26
IC-A1-196,CEFR_A1_OPERATIONAL_CROSSWALK,3/4,Interacción / mediación cultural,,A1_CROSSWALK,,SIGNAL_UNDERSTANDING_WHEN_ADDRESSED,,,CEFR_A1_VALIDATED_DESCRIPTOR,A1_OPERATIONAL_MINIMUM_CONFIRMED,CEFR_A1_FACILITATING_PLURICULTURAL_SPACE,REQUIRED_OR_AVAILABLE_AT_A1_WITH_SIMPLE_LANGUAGE,SIMPLE_WORDS_SIGNS_NONVERBAL,CAN_BE_OBSERVED_IN_SIMPLE_SUPPORTED_TASKS,PLURICULTURAL_GENERAL,PHASE8_SOCIAL_INTERACTION; PHASE10_SOCIOCULTURAL_MINIMUM,Indicate whether one understands when addressed directly.,https://rm.coe.int/cefrcompanion-volume-with-new-descriptors-2018/1680787989,1.26
IC-A1-197,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,1/2/3,Cross-cutting early implementation,,PEDAGOGICAL_SELECTION,,NOTICE_ONE_CULTURAL_DIFFERENCE,,,PCIC12_UNSCALED_PLUS_A1_TASK_SIMPLIFICATION,NOT_NORMATIVE_A1; EARLY_TASK_CANDIDATE,COGNITIVE_AND_TASK_SIMPLIFICATION_NOT_LEVEL_ASSERTION,OPTIONAL_SUPPORTED_A1_ACTIVITY,L1_OR_ICONS_OR_MINIMAL_SPANISH_ALLOWED,FORMATIVE_ONLY_NOT_LEVEL_GATE,INTERCULTURAL,PHASE10_CULTURAL_CONTENT; PHASE8_GENRES_PRAGMATICS,Notice one visible difference in a highly supported everyday scene.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-198,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,1/2/3,Cross-cutting early implementation,,PEDAGOGICAL_SELECTION,,NOTICE_ONE_CULTURAL_SIMILARITY,,,PCIC12_UNSCALED_PLUS_A1_TASK_SIMPLIFICATION,NOT_NORMATIVE_A1; EARLY_TASK_CANDIDATE,COGNITIVE_AND_TASK_SIMPLIFICATION_NOT_LEVEL_ASSERTION,OPTIONAL_SUPPORTED_A1_ACTIVITY,L1_OR_ICONS_OR_MINIMAL_SPANISH_ALLOWED,FORMATIVE_ONLY_NOT_LEVEL_GATE,INTERCULTURAL,PHASE10_CULTURAL_CONTENT; PHASE8_GENRES_PRAGMATICS,Notice one simple similarity between own experience and a target-culture scene.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-199,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,1/2/3,Cross-cutting early implementation,,PEDAGOGICAL_SELECTION,,OBSERVE_GREETING_OR_DISTANCE,,,PCIC12_UNSCALED_PLUS_A1_TASK_SIMPLIFICATION,NOT_NORMATIVE_A1; EARLY_TASK_CANDIDATE,COGNITIVE_AND_TASK_SIMPLIFICATION_NOT_LEVEL_ASSERTION,OPTIONAL_SUPPORTED_A1_ACTIVITY,L1_OR_ICONS_OR_MINIMAL_SPANISH_ALLOWED,FORMATIVE_ONLY_NOT_LEVEL_GATE,INTERCULTURAL,PHASE10_CULTURAL_CONTENT; PHASE8_GENRES_PRAGMATICS,"Observe greetings, interpersonal distance or gestures without requiring abstract explanation.",https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-200,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,1/2/3,Cross-cutting early implementation,,PEDAGOGICAL_SELECTION,,SEPARATE_OBSERVATION_FROM_JUDGMENT,,,PCIC12_UNSCALED_PLUS_A1_TASK_SIMPLIFICATION,NOT_NORMATIVE_A1; EARLY_TASK_CANDIDATE,COGNITIVE_AND_TASK_SIMPLIFICATION_NOT_LEVEL_ASSERTION,OPTIONAL_SUPPORTED_A1_ACTIVITY,L1_OR_ICONS_OR_MINIMAL_SPANISH_ALLOWED,FORMATIVE_ONLY_NOT_LEVEL_GATE,INTERCULTURAL,PHASE10_CULTURAL_CONTENT; PHASE8_GENRES_PRAGMATICS,Classify a simple statement as observation vs value judgment with scaffolding/L1 support.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
IC-A1-201,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,1/2/3,Cross-cutting early implementation,,PEDAGOGICAL_SELECTION,,SHOW_CURIOSITY_WITH_SIMPLE_REACTION,,,PCIC12_UNSCALED_PLUS_A1_TASK_SIMPLIFICATION,NOT_NORMATIVE_A1; EARLY_TASK_CANDIDATE,COGNITIVE_AND_TASK_SIMPLIFICATION_NOT_LEVEL_ASSERTION,OPTIONAL_SUPPORTED_A1_ACTIVITY,L1_OR_ICONS_OR_MINIMAL_SPANISH_ALLOWED,FORMATIVE_ONLY_NOT_LEVEL_GATE,INTERCULTURAL,PHASE10_CULTURAL_CONTENT; PHASE8_GENRES_PRAGMATICS,"Show curiosity or interest using a simple reaction, question or non-verbal cue.",https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/12_habilidades_y_actitudes_inventario.htm,1.26
